time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
0.220000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.230000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.240000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.250000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.260000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.270000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.280000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.290000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.300000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.310000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.320000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.330000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.340000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.350000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.360000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.370000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.380000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.390000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.400000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.410000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.420000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.430000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.440000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.450000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.460000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.470000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.480000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.490000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.500000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.510000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.520000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.530000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.540000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.550000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.560000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.570000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.580000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.590000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.600000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.610000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.620000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.630000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.640000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.650000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.660000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.670000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.680000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.690000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.700000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.710000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.720000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.730000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.740000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.750000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.760000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.770000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.780000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.790000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.800000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.810000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.820000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.830000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.840000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.850000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.860000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.870000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.880000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.890000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.900000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.910000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.920000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.930000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.940000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.950000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.960000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.970000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.980000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
0.990000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
1.000000,0.078750,0.384375,0.346875,-0.056250,0.078750,0.056250
1.010000,0.078741,0.384374,0.346869,-0.056244,0.078742,0.056251
1.020000,0.078723,0.384372,0.346856,-0.056231,0.078725,0.056255
1.030000,0.078698,0.384369,0.346839,-0.056212,0.078702,0.056259
1.040000,0.078668,0.384365,0.346818,-0.056191,0.078675,0.056264
1.050000,0.078635,0.384361,0.346795,-0.056167,0.078645,0.056270
1.060000,0.078597,0.384356,0.346769,-0.056140,0.078611,0.056276
1.070000,0.078552,0.384351,0.346737,-0.056108,0.078570,0.056284
1.080000,0.078498,0.384344,0.346699,-0.056069,0.078520,0.056293
1.090000,0.078432,0.384336,0.346653,-0.056022,0.078460,0.056304
1.100000,0.078352,0.384325,0.346597,-0.055965,0.078387,0.056317
1.110000,0.078259,0.384314,0.346531,-0.055898,0.078302,0.056333
1.120000,0.078150,0.384300,0.346455,-0.055820,0.078203,0.056351
1.130000,0.078025,0.384284,0.346367,-0.055730,0.078089,0.056372
1.140000,0.077882,0.384267,0.346267,-0.055628,0.077959,0.056396
1.150000,0.077719,0.384247,0.346153,-0.055511,0.077811,0.056423
1.160000,0.077536,0.384224,0.346025,-0.055380,0.077644,0.056454
1.170000,0.077331,0.384198,0.345881,-0.055233,0.077457,0.056489
1.180000,0.077101,0.384170,0.345721,-0.055068,0.077248,0.056527
1.190000,0.076847,0.384138,0.345543,-0.054886,0.077017,0.056570
1.200000,0.076567,0.384103,0.345347,-0.054685,0.076762,0.056617
1.210000,0.076259,0.384065,0.345132,-0.054464,0.076482,0.056669
1.220000,0.075924,0.384023,0.344897,-0.054224,0.076176,0.056725
1.230000,0.075561,0.383978,0.344643,-0.053964,0.075846,0.056786
1.240000,0.075171,0.383929,0.344370,-0.053685,0.075491,0.056852
1.250000,0.074754,0.383877,0.344078,-0.053386,0.075111,0.056922
1.260000,0.074310,0.383822,0.343767,-0.053068,0.074707,0.056997
1.270000,0.073839,0.383763,0.343438,-0.052731,0.074278,0.057076
1.280000,0.073342,0.383701,0.343090,-0.052375,0.073825,0.057160
1.290000,0.072819,0.383636,0.342724,-0.052000,0.073348,0.057248
1.300000,0.072269,0.383568,0.342339,-0.051606,0.072848,0.057340
1.310000,0.071693,0.383496,0.341936,-0.051194,0.072324,0.057437
1.320000,0.071092,0.383421,0.341515,-0.050763,0.071776,0.057538
1.330000,0.070465,0.383343,0.341076,-0.050314,0.071205,0.057643
1.340000,0.069812,0.383261,0.340619,-0.049846,0.070611,0.057753
1.350000,0.069134,0.383177,0.340145,-0.049360,0.069993,0.057867
1.360000,0.068431,0.383089,0.339653,-0.048856,0.069353,0.057985
1.370000,0.067703,0.382998,0.339143,-0.048334,0.068690,0.058107
1.380000,0.066950,0.382904,0.338617,-0.047794,0.068004,0.058234
1.390000,0.066172,0.382808,0.338072,-0.047237,0.067296,0.058365
1.400000,0.065370,0.382708,0.337511,-0.046662,0.066565,0.058500
1.410000,0.064544,0.382605,0.336933,-0.046070,0.065812,0.058639
1.420000,0.063694,0.382500,0.336338,-0.045461,0.065039,0.058782
1.430000,0.062822,0.382391,0.335728,-0.044836,0.064244,0.058929
1.440000,0.061928,0.382280,0.335102,-0.044195,0.063430,0.059079
1.450000,0.061013,0.382166,0.334462,-0.043539,0.062597,0.059233
1.460000,0.060078,0.382049,0.333808,-0.042869,0.061745,0.059390
1.470000,0.059124,0.381930,0.333140,-0.042186,0.060877,0.059550
1.480000,0.058152,0.381809,0.332460,-0.041489,0.059991,0.059714
1.490000,0.057162,0.381686,0.331767,-0.040780,0.059090,0.059880
1.500000,0.056155,0.381560,0.331063,-0.040058,0.058173,0.060050
1.510000,0.055133,0.381433,0.330348,-0.039326,0.057242,0.060222
1.520000,0.054096,0.381304,0.329622,-0.038583,0.056298,0.060396
1.530000,0.053045,0.381173,0.328886,-0.037830,0.055341,0.060573
1.540000,0.051981,0.381041,0.328142,-0.037068,0.054372,0.060752
1.550000,0.050905,0.380906,0.327388,-0.036296,0.053392,0.060933
1.560000,0.049817,0.380771,0.326627,-0.035517,0.052401,0.061116
1.570000,0.048719,0.380634,0.325858,-0.034730,0.051401,0.061301
1.580000,0.047611,0.380496,0.325082,-0.033936,0.050392,0.061487
1.590000,0.046494,0.380357,0.324301,-0.033135,0.049375,0.061675
1.600000,0.045369,0.380217,0.323513,-0.032329,0.048350,0.061864
1.610000,0.044237,0.380076,0.322720,-0.031518,0.047319,0.062054
1.620000,0.043099,0.379933,0.321924,-0.030702,0.046282,0.062245
1.630000,0.041955,0.379790,0.321123,-0.029883,0.045241,0.062437
1.640000,0.040808,0.379647,0.320320,-0.029061,0.044196,0.062630
1.650000,0.039658,0.379503,0.319515,-0.028237,0.043148,0.062823
1.660000,0.038506,0.379360,0.318708,-0.027411,0.042099,0.063017
1.670000,0.037353,0.379216,0.317900,-0.026585,0.041049,0.063211
1.680000,0.036200,0.379072,0.317093,-0.025759,0.039999,0.063405
